blob_amount_contours,blob_angle,blob_area,blob_centroid_x,blob_centroid_y,blob_width,centroid_bottom_is_empty,centroid_is_empty,centroid_top_is_empty,grid_2_0,grid_2_1,grid_2_2,grid_2_3,grid_2_4,grid_2_5,grid_2_6,grid_2_7,grid_3_0,grid_3_1,grid_3_2,grid_3_3,grid_3_4,grid_3_5,grid_3_6,grid_3_7,grid_4_0,grid_4_1,grid_4_2,grid_4_3,grid_4_4,grid_4_5,grid_4_6,grid_4_7,grid_5_0,grid_5_1,grid_5_2,grid_5_3,grid_5_4,grid_5_5,grid_5_6,grid_5_7,number_of_holes,label
36,90.0,388.5,15.7061347061,15.9326469326,19,1,1,1,5,11,16,16,16,16,11,3,16,10,4,1,0,0,13,14,4,11,1,0,0,4,15,16,0,7,15,12,13,16,11,1,1,0
31,90.0,497.5,15.8787269682,15.3691792295,22,1,1,1,7,15,16,16,16,16,14,6,16,11,2,0,0,6,13,16,16,8,0,0,0,0,8,16,11,15,12,9,8,9,16,7,1,0
37,90.0,429.5,14.812572759,16.3864959255,20,1,1,0,12,16,16,16,16,16,16,13,16,16,16,11,0,0,8,16,8,15,16,11,0,0,11,16,0,3,13,14,12,10,16,4,1,0
37,90.0,432.0,15.1485339506,15.400462963,20,1,1,0,9,16,16,15,12,12,16,12,10,16,16,7,0,0,12,16,4,16,9,0,0,8,15,7,4,16,14,12,13,14,7,0,1,0
33,90.0,454.0,15.3212187959,15.6365638767,20,1,1,1,5,16,14,10,8,11,16,5,16,11,0,0,0,0,12,16,14,5,0,0,0,0,13,16,2,11,9,5,8,10,14,3,1,0
41,90.0,436.5,15.3955708286,15.0217640321,20,1,1,0,4,15,16,13,12,15,10,2,12,15,2,0,0,4,12,14,16,12,0,0,0,1,11,16,4,16,14,12,13,16,12,2,1,0
26,90.0,500.0,16.542,15.2746666667,22,1,1,1,1,11,16,16,16,15,10,1,16,11,0,0,2,9,16,14,16,4,0,0,0,0,5,16,14,13,8,8,8,8,14,16,1,0
38,90.0,442.5,15.3627118644,15.1167608286,20,1,1,0,5,14,14,8,8,10,14,6,16,15,6,0,0,0,9,16,14,12,0,0,0,1,13,10,3,15,11,5,8,13,10,1,1,0
40,90.0,443.5,15.0484780158,16.2529124389,20,1,1,0,8,16,16,12,8,9,15,10,16,16,0,0,0,0,8,16,5,16,5,0,0,0,14,16,0,5,14,13,12,12,16,4,1,0
28,90.0,348.5,16.4720229555,15.6264945002,18,0,1,0,0,1,9,16,16,13,1,0,1,14,13,2,7,16,13,4,16,16,5,0,7,16,16,16,5,11,16,16,16,16,13,6,1,0
41,90.0,417.0,15.7941646683,17.0763389289,21,1,1,0,6,14,16,16,16,16,14,4,14,16,16,10,0,0,6,16,1,7,16,0,0,0,8,16,0,1,13,12,4,7,16,9,1,0
29,90.0,459.0,15.7839506173,15.9742193174,20,1,1,1,3,16,16,12,8,11,15,3,16,14,12,11,0,0,13,16,14,13,0,0,0,0,9,16,2,11,11,4,4,10,14,14,1,0
33,90.0,431.5,15.7806102742,15.8165314793,20,1,1,0,2,9,15,13,9,9,13,4,14,15,3,0,0,0,9,10,16,13,1,0,0,0,13,16,5,13,14,12,12,13,14,7,1,0
34,90.0,445.5,15.5521885522,15.481855593,20,1,1,0,12,15,14,12,12,12,16,10,16,15,1,0,0,0,12,16,16,12,0,0,0,0,14,12,6,12,14,9,4,11,16,1,1,0
44,90.0,414.5,15.4780860474,15.7848813832,20,1,1,0,2,12,16,13,8,14,14,2,14,16,3,0,0,0,10,14,8,16,3,0,0,1,12,14,0,11,13,9,13,16,13,3,1,0
31,90.0,411.0,16.0879967559,15.6909975669,19,1,1,1,1,7,14,14,13,13,10,1,14,11,1,0,0,5,13,10,16,8,0,0,0,0,8,16,3,12,15,11,5,9,14,7,1,0
38,90.0,426.0,15.7484350548,16.4667449139,20,1,1,1,4,8,16,14,12,15,15,4,16,14,6,0,0,1,11,12,4,15,5,0,0,0,9,16,0,7,16,11,8,9,16,10,1,0
41,90.0,411.5,15.8031591738,15.6306196841,20,1,1,0,2,11,15,15,9,11,14,3,10,16,11,0,0,0,13,14,14,13,1,0,0,1,15,16,3,13,12,9,12,16,10,3,1,0
31,90.0,412.5,16.2113131313,14.9785858586,20,1,1,0,2,15,16,13,12,11,8,1,16,16,16,12,4,5,12,14,16,16,9,0,0,0,11,12,4,15,12,8,9,13,15,2,1,0
30,90.0,434.0,15.8041474654,15.7423195084,20,1,1,0,3,15,16,12,12,14,10,2,16,13,1,0,0,4,16,16,14,13,1,0,0,5,16,16,1,10,12,4,4,13,16,5,1,0
36,90.0,433.0,15.4553502694,15.4630484988,19,1,1,0,6,14,16,16,16,16,15,8,16,16,5,4,0,0,16,16,14,16,0,0,0,2,16,13,2,12,7,4,8,14,11,1,1,0
38,90.0,418.0,15.5849282297,15.2966507177,20,1,1,0,4,12,15,12,12,15,14,2,14,14,1,0,0,0,9,16,16,15,11,0,0,1,13,14,2,15,16,12,13,15,12,3,1,0
32,85.6012949944,447.5,15.0927374302,15.8793296089,21,1,1,1,4,16,16,13,12,14,14,6,16,9,0,0,0,1,12,16,11,15,4,0,0,0,9,16,0,7,14,12,12,14,16,7,1,0
55,-87.27368927,253.0,15.0948616601,16.7200263505,20,1,1,0,16,16,1,5,8,11,15,16,11,16,7,0,0,0,14,16,0,10,16,8,0,5,16,9,0,1,14,16,12,15,10,1,0,0
38,90.0,428.0,16.1507009346,16.0790498442,20,1,1,1,1,11,16,9,12,15,6,0,9,11,0,0,0,3,14,13,14,13,4,0,0,0,4,16,2,9,16,13,9,8,11,14,1,0
37,90.0,455.5,15.8144895719,15.8880351262,21,1,1,0,4,16,15,12,12,15,11,3,16,14,2,0,0,0,11,14,14,14,1,0,0,0,8,16,2,11,16,12,11,8,15,13,1,0
30,90.0,468.0,15.8137464387,15.5833333333,20,0,1,0,6,16,7,1,10,16,13,4,16,16,1,0,0,12,16,16,16,16,3,0,0,8,16,16,2,16,14,5,5,14,16,13,1,0
31,90.0,458.0,15.0822416303,15.922852984,20,1,1,0,7,16,16,12,12,13,16,10,16,16,10,0,0,0,12,16,12,16,5,0,0,0,9,16,0,6,15,12,12,12,16,9,1,0
31,90.0,454.0,16.0414831131,15.7863436123,20,1,1,0,2,9,16,14,8,14,13,3,16,14,5,6,0,1,13,14,16,9,0,0,0,0,9,16,8,15,10,4,7,9,16,11,1,0
48,71.5650520325,417.0,15.8960831335,15.9532374101,23,1,1,0,0,12,16,16,15,11,8,0,12,16,9,10,9,13,16,14,14,16,3,0,0,0,13,16,0,7,14,14,11,10,16,12,1,0
37,90.0,435.5,15.5667814772,15.4114045159,20,1,1,0,4,16,16,16,16,16,12,3,16,14,7,3,2,6,15,16,16,15,4,0,0,1,14,16,4,13,16,12,12,15,14,4,1,0
39,-78.690071106,401.0,15.5137157107,14.5876974231,20,1,1,0,3,11,16,15,12,12,9,2,8,14,4,0,0,0,13,16,16,8,0,0,0,4,14,8,11,13,8,8,11,12,5,0,1,0
34,90.0,432.0,15.9517746914,15.8599537037,20,1,1,0,4,15,16,16,16,16,11,2,16,15,8,6,4,2,13,12,13,14,0,0,0,0,9,16,2,11,15,11,8,11,16,11,1,0
33,90.0,427.0,16.0753317721,15.4730679157,19,1,1,1,2,9,14,16,13,12,15,3,16,13,7,4,0,0,9,16,16,4,0,0,0,0,13,16,6,15,8,5,8,14,14,0,1,0
36,90.0,458.5,15.185387132,15.7651762995,20,1,1,0,10,16,13,12,12,16,15,9,16,16,0,0,0,1,16,16,16,16,1,0,0,2,16,16,1,10,16,9,9,15,16,10,1,0
35,90.0,437.0,15.3474446987,16.0057208238,20,1,1,0,4,12,15,10,8,13,16,7,12,16,0,0,0,0,10,16,4,16,5,0,0,1,12,16,0,14,12,8,8,13,13,1,1,0
39,85.2363581657,452.0,15.8244837758,16.1419616519,21,1,1,0,6,15,16,14,12,14,12,6,16,12,2,2,0,2,12,16,12,13,1,0,0,0,8,16,0,10,11,4,4,10,15,12,1,0
32,90.0,446.5,15.8969764838,16.6461366181,21,0,1,1,5,15,13,10,8,8,14,3,16,7,0,0,0,0,2,16,6,11,6,4,4,0,0,16,0,5,16,16,16,1,10,14,1,0
35,90.0,461.5,15.2715781871,15.605994944,20,1,1,0,7,16,15,12,16,16,16,11,16,16,7,0,0,2,10,16,14,16,7,0,0,2,14,16,3,16,16,15,14,16,15,3,1,0
37,74.7448797226,418.0,15.7711323764,15.6387559809,21,1,1,0,0,9,16,16,12,12,7,1,14,16,8,8,0,1,12,12,14,13,0,0,0,0,10,16,1,11,9,4,4,11,15,5,1,0
27,90.0,468.5,15.6474564212,15.4788331555,20,1,1,0,6,14,12,8,8,11,15,5,16,15,2,0,0,0,7,16,16,8,0,0,0,0,8,16,7,14,8,5,9,12,14,8,1,0
33,90.0,430.5,15.3886953155,15.3000387147,19,1,1,0,8,14,16,12,12,12,15,8,16,16,4,0,0,0,4,16,16,13,0,0,0,2,14,16,5,15,8,8,11,15,9,0,1,0
30,90.0,493.0,15.5500338066,16.1974306964,22,0,1,1,13,16,14,12,12,13,16,10,16,8,0,0,0,0,6,16,11,14,3,0,0,0,2,16,0,9,15,8,4,5,13,14,1,0
34,90.0,467.5,15.6762923351,15.7654188948,20,1,1,0,6,16,13,9,12,13,14,5,16,16,6,0,0,0,9,16,14,16,4,0,0,0,4,16,3,14,13,8,8,9,14,9,1,0
27,90.0,240.5,15.5786555787,15.4691614692,11,0,0,0,2,4,1,0,3,2,3,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,1,5,8,3,1,0,4,0,1
35,87.7974016666,282.5,17.2678466077,15.2755162242,21,0,0,0,0,0,0,14,16,0,0,0,0,2,8,16,16,4,1,0,14,16,16,16,16,16,16,14,13,16,16,15,12,12,15,16,0,1
37,-83.9909896851,301.0,13.8864894795,15.2375415282,16,0,0,0,10,9,9,14,16,16,16,12,16,16,16,16,16,16,16,16,16,16,16,16,16,16,8,12,4,7,2,0,1,1,0,0,0,1
34,90.0,334.0,16.749001996,15.8138722555,20,0,0,0,0,2,0,2,14,16,0,0,11,16,16,16,16,16,12,14,16,16,16,16,16,16,16,16,13,16,16,12,12,12,16,12,0,1
39,90.0,372.5,15.8049217002,15.7946308725,18,0,0,0,7,14,12,9,5,7,14,9,16,16,16,16,16,16,16,16,12,16,16,16,16,16,16,12,1,12,14,16,13,15,16,8,0,1
34,84.2894067764,290.0,16.3873563218,15.8109195402,18,0,0,0,0,2,4,8,16,6,0,0,8,15,16,16,16,10,7,8,8,16,16,16,16,16,16,14,2,8,8,9,16,16,16,3,0,1
32,90.0,297.0,15.8512906846,15.2598204265,16,0,0,0,14,5,4,4,3,2,11,8,16,16,16,16,15,14,16,12,8,16,16,16,16,16,16,8,0,9,12,13,12,12,5,0,0,1
34,90.0,293.5,16.3463940943,15.7132311187,15,0,0,0,6,2,0,0,0,5,9,12,16,14,12,15,16,16,16,16,10,16,16,16,16,16,16,14,4,14,16,13,12,6,7,2,0,1
31,86.6335391998,257.5,14.8873786408,14.5747572816,18,0,0,0,0,1,13,16,3,0,0,0,13,16,16,16,10,8,10,12,14,16,16,16,16,16,16,16,1,4,4,4,4,5,5,4,0,1
42,90.0,262.5,14.28,15.093968254,15,0,0,0,0,8,8,12,14,14,11,2,16,16,16,16,16,16,16,12,16,16,16,13,10,8,12,16,6,7,1,0,0,0,0,9,0,1
42,85.9143834114,254.0,16.4409448819,15.06167979,21,0,0,0,0,0,1,15,15,2,0,0,1,5,14,16,10,6,2,0,13,16,16,16,16,16,16,12,15,12,12,8,8,5,10,16,0,1
35,85.7636051178,229.5,16.522875817,15.8061002179,19,0,0,0,0,0,5,16,0,0,0,0,1,5,12,16,9,11,6,4,16,16,16,16,16,16,16,16,9,8,4,4,5,8,12,15,0,1
41,83.8844971657,235.0,15.1716312057,14.9730496454,19,0,0,0,0,5,16,9,0,0,0,0,9,15,16,16,16,13,11,8,16,16,13,16,14,15,16,16,7,1,0,0,0,0,5,16,0,1
41,87.8789036274,225.0,18.002962963,14.9992592593,20,0,0,0,0,0,7,15,0,0,0,0,0,0,11,12,0,0,0,0,13,14,16,16,16,13,12,9,11,15,12,13,12,15,16,16,0,1
44,-83.4180526733,254.0,16.9632545932,14.8103674541,21,0,0,0,0,0,4,16,8,0,0,0,0,1,15,16,16,11,5,0,8,16,16,16,16,16,16,12,16,16,5,0,4,9,13,14,0,1
42,90.0,252.0,17.3082010582,18.8571428571,21,0,0,0,8,5,0,3,0,0,5,4,16,16,16,16,14,1,15,16,2,7,11,15,16,16,16,16,0,0,0,0,2,9,15,16,0,1
37,-87.7974014282,304.5,16.5254515599,15.179529283,16,0,0,0,6,6,0,0,0,2,7,9,16,16,16,14,14,16,16,16,16,16,16,16,16,16,16,16,6,14,16,16,10,8,6,8,0,1
40,87.8789036274,240.5,15.246015246,14.422037422,19,0,0,0,0,1,14,16,2,0,0,0,5,12,16,16,10,5,4,8,16,16,16,16,16,16,16,16,6,6,1,4,4,4,6,9,0,1
35,90.0,350.5,17.1203043272,15.1402757965,19,0,0,0,0,1,7,14,16,0,0,0,4,15,16,16,16,11,8,8,16,16,16,16,16,16,16,16,14,16,16,16,16,16,16,14,0,1
35,87.8789036274,326.5,17.5712098009,14.640632976,20,0,0,0,0,2,11,16,5,0,0,0,8,14,16,16,7,4,4,4,16,16,16,16,16,16,16,16,14,16,16,16,16,16,16,16,0,1
29,73.495639801,266.5,15.3964978111,16.0800500313,23,0,0,0,2,4,12,16,7,0,0,2,16,16,16,16,13,7,10,14,13,16,16,16,16,16,16,16,0,0,0,0,0,3,14,16,0,1
43,81.4692344666,340.0,15.6102941176,15.7696078431,21,0,0,0,2,11,16,9,0,5,10,3,16,16,16,15,12,16,16,16,11,16,16,16,16,16,16,16,0,7,12,12,11,8,15,16,0,1
44,86.6335394382,360.5,15.5834489135,16.2783171521,20,0,0,0,1,9,16,12,8,16,15,2,16,16,16,16,16,16,16,12,16,16,16,16,16,16,16,16,5,12,8,4,5,12,16,12,0,1
36,-87.3974456787,264.5,17.1915563957,14.468178954,20,0,0,0,0,0,2,16,10,0,0,0,0,4,11,16,10,0,0,0,16,16,16,16,16,16,16,16,16,16,15,12,8,12,13,16,0,1
47,-82.8749847412,333.0,15.3683683684,15.4454454454,17,0,0,0,4,11,7,7,10,15,13,4,16,16,16,16,16,16,16,12,16,16,16,16,16,16,16,16,4,10,9,13,12,7,4,4,0,1
25,87.7974019051,300.0,15.6577777778,16.3172222222,16,0,0,0,7,12,5,4,1,4,9,7,12,16,16,16,16,16,16,16,12,16,16,16,16,16,16,16,2,4,4,5,7,12,12,15,0,1
34,84.8055706024,360.5,15.6352288488,15.4026814609,18,0,0,0,3,15,15,12,13,14,12,1,8,16,16,16,16,16,16,6,6,16,16,16,16,16,16,6,1,12,13,16,16,16,15,0,0,1
49,-87.27368927,225.5,18.3762010347,14.1130820399,20,0,0,0,0,0,0,9,16,2,0,0,0,0,8,16,5,0,0,0,3,11,16,13,5,9,9,5,14,16,16,16,16,15,12,15,0,1
33,-83.9909896851,261.0,15.5434227331,14.1117496807,17,0,0,0,0,0,8,16,12,0,0,0,6,11,16,16,15,12,10,6,16,16,16,16,16,16,16,16,7,12,12,8,4,0,0,2,0,1
39,90.0,248.5,16.9148222669,14.8296445339,19,0,0,0,0,0,0,8,12,0,0,0,2,5,13,16,14,5,7,4,16,16,16,16,16,16,16,16,10,16,12,11,8,7,4,15,0,1
28,87.614055872,278.5,17.9383602633,14.828845003,21,0,0,0,0,0,12,16,0,0,0,0,1,0,13,16,0,0,0,0,13,16,16,16,16,16,12,14,16,16,16,16,16,16,16,16,0,1
30,-76.5042648315,342.0,14.5852826511,14.6720272904,20,0,0,0,4,10,16,16,16,16,16,6,12,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,8,0,0,0,0,0,0,1
38,90.0,292.5,17.9868945869,13.7527065527,21,0,0,0,0,1,13,16,4,0,0,0,0,11,16,11,0,0,0,0,12,16,16,12,11,12,13,10,16,16,16,16,16,16,16,16,0,1
36,82.4053564072,260.0,16.2057692308,17.9967948718,23,0,0,0,9,8,8,13,9,0,3,4,14,16,16,16,16,7,10,16,1,7,10,12,14,16,16,16,0,0,0,0,0,5,13,16,0,1
45,57.9946174622,249.5,15.5851703407,18.4696058784,26,0,0,0,11,8,14,15,2,0,5,9,10,16,16,16,11,5,13,16,0,2,4,5,10,15,16,16,0,0,0,0,0,0,16,16,0,1
39,-87.7974014282,227.0,16.8428781204,13.7386196769,20,0,0,0,0,1,14,11,0,0,0,0,0,9,16,8,3,4,0,0,10,15,16,16,16,16,16,11,14,14,12,9,5,7,10,14,0,1
31,90.0,308.5,16.4489465154,16.3300918422,19,0,0,0,0,0,0,0,7,15,12,0,12,9,11,15,16,16,16,11,16,16,16,16,16,16,16,16,7,16,16,12,8,8,8,15,0,1
39,-85.0302581787,300.5,13.970604548,14.9389905713,16,0,0,0,5,9,12,16,16,16,14,10,12,16,16,16,16,16,16,16,14,16,16,15,12,9,9,15,5,11,5,3,0,0,0,1,0,1
44,-87.5104446411,354.0,14.7071563089,15.3008474576,17,0,0,0,9,16,16,9,12,15,14,6,16,16,16,16,16,16,16,10,10,16,16,16,16,16,16,14,1,11,10,4,9,10,10,3,0,1
40,90.0,283.0,16.5329799764,14.0170789164,20,0,0,0,0,0,9,16,12,0,0,0,6,10,16,16,0,0,1,5,16,16,16,16,12,15,16,16,13,16,13,16,16,15,11,8,0,1
32,90.0,299.0,15.9782608696,15.8494983278,18,0,0,0,0,0,4,16,16,0,0,0,11,13,16,16,16,8,15,10,16,16,16,16,16,16,16,16,3,8,8,8,11,12,14,11,0,1
31,85.9143834114,223.5,18.5473527218,15.5436241611,20,0,0,0,0,0,0,12,3,0,0,0,0,0,1,15,4,0,0,0,10,16,16,16,16,15,12,13,16,16,14,12,14,16,16,16,0,1
42,74.0546045303,287.5,17.7542028986,15.4063768116,23,0,0,0,0,2,15,8,0,0,0,0,12,14,16,9,0,0,7,13,16,16,16,16,14,8,12,16,6,9,10,14,16,16,16,14,0,1
45,59.4207763672,282.0,16.4917257683,18.0945626478,26,0,0,0,8,8,16,11,0,0,11,6,14,16,16,14,3,1,16,16,1,8,10,16,16,13,16,16,0,0,0,1,6,12,16,16,0,1
41,90.0,277.5,15.7531531532,15.7177177177,16,0,0,0,0,0,0,7,15,14,0,0,12,14,16,16,16,16,14,6,16,16,16,16,16,16,16,16,2,11,9,8,4,2,8,10,0,1
35,87.709389925,284.5,18.165202109,15.2776801406,20,0,0,0,0,0,0,13,12,0,0,0,0,4,10,16,12,0,0,0,11,16,16,16,16,15,14,13,14,16,16,16,16,16,16,16,0,1
37,83.6598081589,228.5,15.5309992706,15.003646973,19,0,0,0,0,4,15,12,0,0,0,0,14,16,16,16,10,6,1,15,16,14,12,16,16,16,16,16,2,1,0,0,2,5,12,15,0,1
42,83.1572270393,338.0,15.2647928994,15.9166666667,19,0,0,0,4,9,12,12,15,16,6,5,14,16,16,16,16,16,16,12,8,16,16,16,16,16,16,14,1,12,8,10,8,4,13,8,0,1
45,74.4758911133,308.5,17.2820097245,15.1593733117,22,0,0,0,2,9,16,3,0,0,1,2,16,16,16,9,2,0,10,12,16,16,16,16,16,13,16,16,3,8,11,16,16,16,16,11,0,1
33,90.0,361.0,13.5207756233,15.4210526316,18,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,12,15,16,8,6,4,1,0,0,4,10,0,1
34,90.0,239.5,18.1670146138,14.7724425887,19,0,0,0,0,0,0,9,16,2,0,0,0,0,11,16,7,0,0,0,3,11,16,16,13,12,8,2,16,16,16,16,16,16,16,16,0,1
23,-85.0302581787,197.5,14.7451476793,14.4784810127,11,0,0,0,4,5,4,4,1,2,1,0,16,16,16,16,16,16,16,16,12,16,13,12,12,12,12,6,0,1,0,0,0,0,0,0,0,1
35,90.0,339.5,13.9224349534,16.1148748159,16,0,0,0,9,10,16,16,16,16,16,11,16,16,16,16,16,16,16,16,14,16,16,16,16,16,16,16,2,4,0,2,3,0,8,10,0,1
30,87.9545915127,257.0,17.6465629053,13.9241245136,20,0,0,0,0,3,16,0,0,0,0,0,3,15,16,4,4,4,4,2,14,16,16,16,16,16,16,14,16,16,14,15,14,11,8,16,0,1
28,-87.7093887329,225.5,15.0184774575,15.1781226903,12,0,0,0,2,3,4,4,4,4,5,4,16,16,16,16,16,16,16,16,9,16,16,16,12,14,14,10,0,7,2,1,0,0,0,0,0,1
35,82.8749833107,296.0,14.6013513514,17.0501126126,16,0,0,0,7,12,12,6,12,12,13,10,14,16,16,16,16,16,16,16,4,14,7,16,16,16,16,14,0,0,1,5,4,9,12,6,0,1
37,90.0,215.0,17.307751938,14.0976744186,18,0,0,0,0,0,2,14,11,0,0,0,0,3,13,14,1,0,0,0,11,16,16,15,9,12,12,10,13,12,16,14,13,11,10,10,0,1
33,85.2363581657,225.5,16.830007391,15.2025129342,20,0,0,0,0,0,0,16,8,0,0,0,0,3,10,16,7,4,4,0,16,16,16,16,16,16,16,12,5,13,12,8,5,4,8,16,0,1
29,-87.7093887329,368.5,15.7485300769,14.6110357304,18,0,0,0,7,11,11,12,12,12,8,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,5,9,16,16,16,16,11,1,0,0,1
46,85.0302591324,249.0,13.7376171352,15.2730923695,17,0,0,0,0,6,13,15,16,15,10,0,16,16,16,16,16,16,16,13,16,16,13,8,2,4,11,16,2,4,0,0,0,0,4,6,0,1
45,63.4349498749,234.5,16.6965174129,17.7604832978,23,0,0,0,3,3,16,6,0,0,8,2,16,16,16,13,2,0,14,14,3,10,15,16,16,13,15,16,0,0,0,0,2,6,14,16,0,1
36,90.0,344.5,16.6429608128,15.9124334785,16,0,0,0,3,9,1,2,4,6,10,8,14,16,16,16,16,16,16,16,11,16,16,16,16,16,16,14,3,15,16,16,16,16,14,5,0,1
24,-87.7974014282,192.0,14.2387152778,14.1588541667,13,0,0,0,0,5,16,7,0,0,0,0,12,15,16,16,16,16,16,13,14,13,12,12,12,8,8,11,0,0,0,0,0,0,0,0,0,1
44,86.9872126579,337.5,15.3767901235,15.0301234568,19,0,0,0,5,8,15,13,14,10,6,2,16,16,16,16,16,16,16,12,16,16,16,16,16,16,16,16,5,13,9,11,9,6,10,5,0,1
46,-87.7093887329,303.0,17.0660066007,14.9691969197,20,0,0,0,0,0,7,16,10,0,0,0,4,13,16,16,7,4,6,4,16,16,16,16,16,16,16,16,14,15,12,12,13,16,16,16,0,1
41,78.6900672913,253.5,16.4700854701,16.8244575937,21,0,0,0,0,0,0,8,15,8,0,0,9,8,14,16,16,1,5,10,16,16,16,16,16,16,16,16,1,5,4,4,6,10,16,16,0,1
35,87.614055872,292.0,14.9023972603,15.4332191781,15,0,0,0,5,9,12,12,4,8,9,8,16,16,16,16,16,16,16,16,12,16,16,16,16,16,16,10,3,5,4,4,2,5,6,4,0,1
33,90.0,314.5,18.6936936937,13.5781664017,20,0,0,0,0,9,15,0,0,0,0,0,2,15,16,3,0,4,4,1,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,1
40,-87.27368927,271.0,13.479704797,14.2570725707,18,0,0,0,1,9,16,16,8,2,1,0,16,16,16,16,16,16,16,16,12,16,16,16,16,12,13,12,0,1,0,0,0,0,0,0,0,1
38,-85.6012878418,230.5,13.8994938539,15.2501807664,13,0,0,0,2,7,9,8,13,9,9,5,16,16,16,16,16,16,16,16,10,16,12,9,12,9,10,9,2,0,0,0,0,0,0,0,0,1
42,57.9946174622,275.0,15.2739393939,18.2163636364,27,0,0,0,12,9,16,15,2,0,8,12,10,15,16,16,14,6,13,16,0,0,7,9,13,16,16,16,0,0,0,0,0,2,13,16,0,1
43,90.0,221.0,16.6357466063,19.0859728507,22,0,0,0,10,8,9,6,0,0,6,9,10,16,16,16,6,1,12,16,0,4,4,9,14,16,16,16,0,0,0,0,0,4,14,16,0,1
43,86.1859250069,297.0,14.7351290685,15.6924803591,15,0,0,0,1,8,13,15,15,12,7,2,13,16,16,16,16,16,16,12,12,16,16,16,10,16,16,16,1,5,4,8,2,7,5,6,0,1
38,90.0,314.5,15.7339692634,15.8118706942,18,0,0,0,0,0,5,16,15,4,1,1,9,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,12,11,8,8,8,5,12,14,0,1
28,-87.7093887329,249.0,15.5120481928,15.1613119143,14,0,0,0,1,0,0,3,5,8,8,2,14,16,16,16,16,16,16,14,16,16,16,16,15,12,12,16,3,10,8,6,3,0,0,5,0,1
42,90.0,260.0,16.4211538462,14.8391025641,19,0,0,0,0,0,9,16,0,0,0,0,2,10,16,16,14,9,5,2,16,16,16,16,16,16,16,16,14,14,4,4,4,8,12,16,0,1
39,73.0724849701,340.5,17.0822320117,16.8595203133,20,0,0,0,0,4,4,4,4,10,9,1,16,16,16,16,16,16,16,8,13,16,16,16,16,16,16,5,0,7,10,15,16,16,16,8,0,1
31,87.7974019051,282.5,14.5923303835,15.4702064897,15,0,0,0,2,5,8,10,13,15,11,3,16,16,16,16,16,16,16,16,16,16,16,16,12,13,12,16,2,8,5,4,0,0,0,11,0,1
32,90.0,288.5,19.1242056615,13.7700751011,21,0,0,0,0,0,8,12,0,0,0,0,0,6,16,9,0,0,0,0,9,16,16,14,12,15,16,13,16,16,16,16,16,16,16,16,0,1
26,-85.2363510132,195.5,14.4288150043,14.6018755328,11,0,0,0,1,4,4,5,7,4,4,1,16,16,16,16,16,16,16,13,11,16,13,9,11,10,8,6,0,1,0,0,0,0,0,0,0,1
39,90.0,331.0,14.472306143,16.1893252769,18,0,0,0,8,13,12,12,13,16,16,10,16,16,16,16,16,16,16,16,9,16,16,16,16,16,16,14,2,6,4,3,2,0,14,8,0,1
44,90.0,235.5,16.3099787686,13.9561217268,19,0,0,0,0,1,13,10,0,0,0,0,2,12,16,14,7,4,5,2,16,16,16,16,16,16,16,14,11,13,6,5,5,6,7,14,0,1
29,-83.1572265625,234.5,13.1044776119,14.3589196873,13,0,0,0,3,12,16,16,14,13,10,2,16,16,16,16,16,16,16,16,11,16,10,6,4,4,6,8,1,2,0,0,0,0,0,0,0,1
26,-84.8055725098,350.0,15.4538095238,15.0538095238,18,0,0,0,8,8,8,8,12,15,15,3,16,16,16,16,16,16,16,8,14,16,16,16,16,16,16,10,6,16,13,12,12,8,4,6,0,1
33,87.709389925,268.0,16.5037313433,15.1803482587,21,0,0,0,0,0,5,16,15,1,0,0,0,1,14,16,13,4,4,0,13,16,16,16,16,16,16,11,14,16,12,8,8,8,11,16,0,1
33,90.0,257.5,16.4556634304,14.3637540453,18,0,0,0,0,0,5,16,12,0,0,0,4,9,15,16,5,0,4,4,16,16,16,16,16,16,16,16,10,12,12,12,11,10,10,5,0,1
39,62.5255680084,268.0,14.6934079602,17.8134328358,24,0,0,0,8,9,14,16,13,2,4,8,14,16,16,16,12,4,11,16,0,2,4,9,16,16,16,16,0,0,0,0,0,5,13,16,0,1
42,-87.3974456787,271.5,13.9398403929,14.8275015347,16,0,0,0,0,4,15,16,16,16,10,0,12,16,16,16,16,16,16,14,16,16,16,11,4,1,13,16,5,12,3,0,0,0,0,6,0,1
42,85.0302596092,339.5,15.1026018655,14.9734904271,20,0,0,0,7,15,16,5,2,8,11,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,7,12,9,6,0,2,16,8,0,1
32,-87.6140594482,312.0,17.8621794872,14.9375,20,0,0,0,0,0,3,16,8,0,0,0,0,7,15,16,10,4,4,1,12,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,1
